model,mode,category,n,semantic_ok,unsafe_state_change,unintended_drift,identity_error,authorized_write_precision,authorized_write_recall,mean_collateral_writes
openai/gpt-oss-120b,line_patch,size_change_scoped,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
openai/gpt-oss-120b,line_patch,stale_reference,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
openai/gpt-oss-120b,line_patch,unavailable_add,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
openai/gpt-oss-120b,rewrite_with_ids,add_item,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
openai/gpt-oss-120b,rewrite_with_ids,constraint_add_safe,90,58.88888888888889,0.0,0.0,0.0,72.22222222222221,72.22222222222221,0.23333333333333334
openai/gpt-oss-120b,rewrite_with_ids,constraint_new_conflict,90,73.33333333333333,14.444444444444443,6.666666666666667,6.666666666666667,74.44444444444444,76.66666666666667,0.2111111111111111
openai/gpt-oss-120b,rewrite_with_ids,modifier_add_scoped,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
openai/gpt-oss-120b,rewrite_with_ids,modifier_reversal,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
openai/gpt-oss-120b,rewrite_with_ids,quantity_decrease,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
openai/gpt-oss-120b,rewrite_with_ids,quantity_increase,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
openai/gpt-oss-120b,rewrite_with_ids,remove_scoped_duplicate,90,98.88888888888889,0.0,0.0,0.0,98.88888888888889,98.88888888888889,0.011111111111111112
openai/gpt-oss-120b,rewrite_with_ids,replace_item,90,65.55555555555556,0.0,0.0,0.0,65.55555555555556,65.55555555555556,0.8666666666666667
openai/gpt-oss-120b,rewrite_with_ids,size_change_scoped,90,98.88888888888889,0.0,1.1111111111111112,1.1111111111111112,99.44444444444444,100.0,0.011111111111111112
openai/gpt-oss-120b,rewrite_with_ids,stale_reference,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
openai/gpt-oss-120b,rewrite_with_ids,unavailable_add,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,json_patch,add_item,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zai-org/GLM-5.1,json_patch,constraint_add_safe,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zai-org/GLM-5.1,json_patch,constraint_new_conflict,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zai-org/GLM-5.1,json_patch,modifier_add_scoped,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zai-org/GLM-5.1,json_patch,modifier_reversal,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zai-org/GLM-5.1,json_patch,quantity_decrease,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zai-org/GLM-5.1,json_patch,quantity_increase,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zai-org/GLM-5.1,json_patch,remove_scoped_duplicate,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zai-org/GLM-5.1,json_patch,replace_item,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zai-org/GLM-5.1,json_patch,size_change_scoped,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zai-org/GLM-5.1,json_patch,stale_reference,90,0.0,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,json_patch,unavailable_add,90,0.0,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,line_patch,add_item,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,line_patch,constraint_add_safe,90,66.66666666666666,0.0,0.0,0.0,72.61904761904762,73.80952380952381,0.13095238095238096
zai-org/GLM-5.1,line_patch,constraint_new_conflict,90,28.888888888888886,1.1111111111111112,1.1111111111111112,1.1111111111111112,57.608695652173914,58.69565217391305,0.021739130434782608
zai-org/GLM-5.1,line_patch,modifier_add_scoped,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,line_patch,modifier_reversal,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,line_patch,quantity_decrease,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,line_patch,quantity_increase,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,line_patch,remove_scoped_duplicate,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,line_patch,replace_item,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,line_patch,size_change_scoped,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,line_patch,stale_reference,90,66.66666666666666,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,line_patch,unavailable_add,90,66.66666666666666,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,rewrite_with_ids,add_item,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,rewrite_with_ids,constraint_add_safe,90,66.66666666666666,0.0,0.0,0.0,84.66666666666667,85.33333333333334,0.16
zai-org/GLM-5.1,rewrite_with_ids,constraint_new_conflict,90,54.44444444444444,1.1111111111111112,0.0,0.0,98.0392156862745,98.0392156862745,0.0196078431372549
zai-org/GLM-5.1,rewrite_with_ids,modifier_add_scoped,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,rewrite_with_ids,modifier_reversal,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,rewrite_with_ids,quantity_decrease,90,98.88888888888889,0.0,1.1111111111111112,1.1111111111111112,99.25925925925927,100.0,0.022222222222222223
zai-org/GLM-5.1,rewrite_with_ids,quantity_increase,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,rewrite_with_ids,remove_scoped_duplicate,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,rewrite_with_ids,replace_item,90,0.0,0.0,0.0,0.0,0.0,0.0,2.4
zai-org/GLM-5.1,rewrite_with_ids,size_change_scoped,90,100.0,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,rewrite_with_ids,stale_reference,90,66.66666666666666,0.0,0.0,0.0,100.0,100.0,0.0
zai-org/GLM-5.1,rewrite_with_ids,unavailable_add,90,66.66666666666666,0.0,0.0,0.0,100.0,100.0,0.0
